Project,StudyArea,Transect,Point,Protocol,Visit,Date,StartTime,EndTime,ObservTime,TimeBinID,TimeBin,Count,Spp,CommonName,ScientificName,DetectionCue,DistanceBinID,DistanceBin,PointNote,ObservationNote,Researcher,DataStatus,DuplicateIndividualInd,NoiseLevelCd,BreedingStatusKBOCd,DetectionLocationNm,KBO_History
CHRISADLAM,HS,P4,4,KBO_VRPC_4,2,6/13/18,9:15:00,9:25:00,9:22:00,8,8,1,LAZB,Lazuli Bunting,Passerina amoena,S,55,55,Butler HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P4,4,KBO_VRPC_4,2,6/13/18,9:15:00,9:25:00,9:22:00,8,8,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,55,55,Butler HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P4,4,KBO_VRPC_4,2,6/13/18,9:15:00,9:25:00,9:23:00,9,9,1,VGSW,Violet-green Swallow,Tachycineta thalassina,F,60,60,Butler HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:49:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,15,15,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:49:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,40,40,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:49:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,30,30,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:49:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,90,90,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:50:00,2,2,2,LAZB,Lazuli Bunting,Passerina amoena,V,20,20,BUTLER HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:50:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,100,100,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:51:00,3,3,1,SPTO,Spotted Towhee,Pipilo maculatus,S,20,20,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:52:00,4,4,1,LAZB,Lazuli Bunting,Passerina amoena,S,60,60,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:54:00,6,6,1,STJA,Steller's Jay,Cyanocitta stelleri,C,30,30,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:56:00,8,8,1,PUFI,Purple Finch,Haemorhous purpureus,V,50,50,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:56:00,8,8,1,CAVI,Cassin's Vireo,Vireo cassinii,S,24,24,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,1,6/11/18,6:49:00,6:59:00,6:57:00,9,9,2,LEGO,Lesser Goldfinch,Spinus psaltria,V,23,23,BUTLER HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:09:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,C,20,20,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:09:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,25,25,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:09:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,45,45,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:09:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,35,35,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:09:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,90,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,0,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:12:00,4,4,1,YBCH,Yellow-breasted Chat,Icteria virens,S,100,100,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:13:00,5,5,1,LAZB,Lazuli Bunting,Passerina amoena,S,45,45,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:15:00,7,7,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,120,120,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:15:00,7,7,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,120,120,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:16:00,8,8,1,WETA,Western Tanager,Piranga ludoviciana,V,44,44,BUTLER HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:16:00,8,8,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,100,100,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:18:00,10,10,1,CAVI,Cassin's Vireo,Vireo cassinii,S,35,35,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:09:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,C,15,15,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P5,5,KBO_VRPC_4,2,6/13/18,8:09:00,8:19:00,8:09:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,C,15,15,BUTLER HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:48:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,70,70,Butler LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:48:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,90,90,Butler LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:48:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,75,75,Butler LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:48:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,85,85,Butler LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:48:00,1,1,1,WBNU,White-breasted Nuthatch,Sitta carolinensis,S,70,70,Butler LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:49:00,2,2,1,YBCH,Yellow-breasted Chat,Icteria virens,S,110,110,Butler LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:52:00,5,5,1,SPTO,Spotted Towhee,Pipilo maculatus,C,55,55,Butler LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:53:00,6,6,2,BRCR,Brown Creeper,Certhia americana,S,30,30,Butler LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,1,6/11/18,5:48:00,5:58:00,5:53:00,6,6,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,75,75,Butler LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:05:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,100,100,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:05:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,100,100,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:06:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,45,45,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:06:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,40,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:07:00,3,3,1,XXHU,Unid. Hummingbird,Trochilidae sp.,C,35,35,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:10:00,6,6,1,NOFL,Northern Flicker,Colaptes auratus,C,85,85,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:10:00,6,6,1,STJA,Steller's Jay,Cyanocitta stelleri,C,45,45,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:11:00,7,7,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,75,75,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:13:00,9,9,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,75,75,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P6,6,KBO_VRPC_4,2,6/13/18,6:05:00,6:15:00,6:11:00,7,7,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,80,80,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:09:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,40,40,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:09:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,V,28,28,JAKE LS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:09:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,75,75,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:09:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,V,40,40,JAKE LS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:09:00,1,1,1,LEGO,Lesser Goldfinch,Spinus psaltria,V,40,40,JAKE LS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:11:00,3,3,1,NOFL,Northern Flicker,Colaptes auratus,C,100,100,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:12:00,4,4,1,LAZB,Lazuli Bunting,Passerina amoena,S,25,25,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:14:00,6,6,1,SPTO,Spotted Towhee,Pipilo maculatus,S,35,35,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:16:00,8,8,1,PUFI,Purple Finch,Haemorhous purpureus,S,65,65,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:16:00,8,8,1,STJA,Steller's Jay,Cyanocitta stelleri,C,85,85,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,2,6/17/18,7:09:00,7:19:00,7:09:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,80,80,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,V,49,49,JAKE HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,C,90,90,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,45,45,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,YBCH,Yellow-breasted Chat,Icteria virens,S,150,150,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,170,170,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,90,JAKE HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,45,45,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:32:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,60,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:33:00,2,2,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,C,150,150,JAKE HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:35:00,4,4,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,40,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:35:00,4,4,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,60,JAKE HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:37:00,6,6,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,120,120,JAKE HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:37:00,6,6,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,130,130,JAKE HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:41:00,10,10,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,V,20,20,JAKE HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:41:00,10,10,1,CAVI,Cassin's Vireo,Vireo cassinii,V,20,20,JAKE HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:41:00,10,10,1,WETA,Western Tanager,Piranga ludoviciana,V,20,20,JAKE HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P7,7,KBO_VRPC_4,1,6/16/18,8:32:00,8:42:00,8:41:00,10,10,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,20,20,JAKE HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:37:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,60,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:37:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,S,100,100,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:37:00,1,1,1,WAVI,Warbling Vireo,Vireo gilvus,S,100,100,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:37:00,1,1,1,YBCH,Yellow-breasted Chat,Icteria virens,S,130,130,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:37:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,75,75,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:37:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,80,80,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:37:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,75,75,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:38:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,85,85,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:38:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,65,65,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:39:00,3,3,1,HAWO,Hairy Woodpecker,Picoides villosus,S,130,130,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:41:00,5,5,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,S,100,100,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:42:00,6,6,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,200,200,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:42:00,6,6,1,HAWO,Hairy Woodpecker,Picoides villosus,S,40,40,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,2,6/17/18,6:37:00,6:47:00,6:42:00,6,6,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,90,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:05:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,100,100,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:05:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,75,75,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:05:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,90,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:05:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,75,75,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:05:00,1,1,1,WAVI,Warbling Vireo,Vireo gilvus,S,120,120,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:05:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,60,60,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:05:00,1,1,1,PUFI,Purple Finch,Haemorhous purpureus,S,60,60,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:06:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,110,110,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:09:00,5,5,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,90,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:09:00,5,5,1,LAZB,Lazuli Bunting,Passerina amoena,S,70,70,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:10:00,6,6,1,BRCR,Brown Creeper,Certhia americana,C,30,30,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:12:00,8,8,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,150,150,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:13:00,9,9,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,C,120,120,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:13:00,9,9,1,YBCH,Yellow-breasted Chat,Icteria virens,S,160,160,JAKE LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:14:00,10,10,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,40,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P8,8,KBO_VRPC_4,1,6/16/18,7:05:00,7:15:00,7:06:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,90,JAKE LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P9,9,KBO_VRPC_4,1,6/16/18,7:45:00,7:55:00,7:45:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,V,25,25,Jake HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P9,9,KBO_VRPC_4,1,6/16/18,7:45:00,7:55:00,7:45:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,30,30,Jake HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P9,9,KBO_VRPC_4,1,6/16/18,7:45:00,7:55:00,7:45:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,90,90,Jake HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P9,9,KBO_VRPC_4,1,6/16/18,7:45:00,7:55:00,7:46:00,2,2,2,AMRO,American Robin,Turdus migratorius,V,40,40,Jake HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P9,9,KBO_VRPC_4,1,6/16/18,7:45:00,7:55:00,7:46:00,2,2,1,YBCH,Yellow-breasted Chat,Icteria virens,S,130,130,Jake HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P9,9,KBO_VRPC_4,1,6/16/18,7:45:00,7:55:00,7:46:00,2,2,1,LAZB,Lazuli Bunting,Passerina amoena,V,45,45,Jake HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P9,9,KBO_VRPC_4,1,6/16/18,7:45:00,7:55:00,7:48:00,4,4,1,LAZB,Lazuli Bunting,Passerina amoena,S,65,65,Jake HS,,"Adlam, Christopher",CLEAN,,,,,
