Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,DistanceBin,DetectionLocationNm
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:46:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,85,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:46:00,2,2,2,MOCH,Mountain Chickadee,Poecile gambeli,V,10,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:46:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,85,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:47:00,3,3,1,WEWP,Western Wood-Pewee,Contopus sordidulus,C,120,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:47:00,3,3,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,110,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:47:00,3,3,1,AMRO,American Robin,Turdus migratorius,C,35,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:47:00,3,3,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,65,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:47:00,3,3,1,NOFL,Northern Flicker,Colaptes auratus,S,110,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:48:00,4,4,1,WETA,Western Tanager,Piranga ludoviciana,S,70,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:48:00,4,4,1,HETH,Hermit Thrush,Catharus guttatus,S,180,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:51:00,7,7,1,CAVI,Cassin's Vireo,Vireo cassinii,S,55,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:53:00,9,9,1,LAZB,Lazuli Bunting,Passerina amoena,S,75,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:53:00,9,9,1,BRCR,Brown Creeper,Certhia americana,S,60,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:11:00,1,1,1,AMRO,American Robin,Turdus migratorius,V,20,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:11:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:11:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,75,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:11:00,1,1,1,BRCR,Brown Creeper,Certhia americana,S,60,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:11:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:11:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,60,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:12:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:12:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:12:00,2,2,1,LAZB,Lazuli Bunting,Passerina amoena,S,75,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:13:00,3,3,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,S,80,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:13:00,3,3,1,NOFL,Northern Flicker,Colaptes auratus,C,45,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:15:00,5,5,1,DEJU,Dark-eyed Junco,Junco hyemalis,C,70,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:15:00,5,5,1,STJA,Steller's Jay,Cyanocitta stelleri,C,20,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:16:00,6,6,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,60,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:20:00,10,10,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,V,20,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,1,6/20/19,9:11:00,9:21:00,9:20:00,10,10,1,SPTO,Spotted Towhee,Pipilo maculatus,S,70,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:56:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,120,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:56:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:56:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,110,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:56:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,80,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:56:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,C,85,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:56:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:56:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,90,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:58:00,3,3,1,SPTO,Spotted Towhee,Pipilo maculatus,S,70,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:58:00,3,3,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,150,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:58:00,3,3,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,30,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,7:59:00,4,4,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,75,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,8:00:00,5,5,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,8:00:00,5,5,1,HUVI,Hutton's Vireo,Vireo huttoni,S,80,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,8:00:00,5,5,1,HAFL,Hammond's Flycatcher,Empidonax hammondii,S,120,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,8:01:00,6,6,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,160,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,8:01:00,6,6,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,8:01:00,6,6,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,160,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,1,6/20/19,7:56:00,8:06:00,8:05:00,10,10,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,85,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,2,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,90,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,110,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,40,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,1,HAFL,Hammond's Flycatcher,Empidonax hammondii,S,60,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:44:00,1,1,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,200,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:45:00,2,2,1,BRCR,Brown Creeper,Certhia americana,S,60,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:45:00,2,2,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,150,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:45:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,80,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:47:00,4,4,1,OSFL,Olive-sided Flycatcher,Contopus cooperi,S,140,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:47:00,4,4,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,30,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:47:00,4,4,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:51:00,8,8,1,SPTO,Spotted Towhee,Pipilo maculatus,S,70,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:53:00,10,10,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:53:00,10,10,1,HETH,Hermit Thrush,Catharus guttatus,S,90,
CHRISADLAM,RX,P229,229,KBO_VRPC_4,2,6/22/19,8:44:00,8:54:00,8:53:00,10,10,1,HEWA,Hermit Warbler,Setophaga occidentalis,V,55,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,1,6/20/19,7:18:00,7:28:00,7:18:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,1,6/20/19,7:18:00,7:28:00,7:18:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,45,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,1,6/20/19,7:18:00,7:28:00,7:18:00,1,1,1,WAVI,Warbling Vireo,Vireo gilvus,S,65,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,1,6/20/19,7:18:00,7:28:00,7:18:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,70,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,1,6/20/19,7:18:00,7:28:00,7:18:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,120,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,2,6/22/19,9:08:00,9:18:00,9:08:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,2,6/22/19,9:08:00,9:18:00,9:08:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,70,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,2,6/22/19,9:08:00,9:18:00,9:08:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,130,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,2,6/22/19,9:08:00,9:18:00,9:11:00,4,4,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,2,6/22/19,9:08:00,9:18:00,9:14:00,7,7,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,UN,P233,233,KBO_VRPC_4,2,6/22/19,9:08:00,9:18:00,9:17:00,10,10,1,HUVI,Hutton's Vireo,Vireo huttoni,S,60,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,1,6/25/19,6:42:00,6:52:00,6:42:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,80,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,1,6/25/19,6:42:00,6:52:00,6:42:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,110,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,1,6/25/19,6:42:00,6:52:00,6:42:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,70,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,1,6/25/19,6:42:00,6:52:00,6:42:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,75,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,1,6/25/19,6:42:00,6:52:00,6:43:00,2,2,1,HETH,Hermit Thrush,Catharus guttatus,S,150,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,1,6/25/19,6:42:00,6:52:00,6:49:00,8,8,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,V,20,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,2,6/27/19,8:01:00,8:11:00,8:01:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,2,6/27/19,8:01:00,8:11:00,8:02:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,2,6/27/19,8:01:00,8:11:00,8:02:00,2,2,2,STJA,Steller's Jay,Cyanocitta stelleri,C,45,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,2,6/27/19,8:01:00,8:11:00,8:02:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,70,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,2,6/27/19,8:01:00,8:11:00,8:04:00,4,4,1,HAWO,Hairy Woodpecker,Picoides villosus,C,90,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,2,6/27/19,8:01:00,8:11:00,8:04:00,4,4,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,UN,P234,234,KBO_VRPC_4,2,6/27/19,8:01:00,8:11:00,8:10:00,10,10,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,60,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:46:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,65,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:46:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:46:00,1,1,1,BRCR,Brown Creeper,Certhia americana,S,45,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:46:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,60,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:46:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:46:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,75,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:46:00,1,1,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,65,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:47:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,90,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:47:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,115,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:47:00,2,2,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,85,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:53:00,8,8,1,AMRO,American Robin,Turdus migratorius,C,95,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,1,6/25/19,5:46:00,5:56:00,5:54:00,9,9,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,85,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:40:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,65,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:40:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:40:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,65,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:40:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,85,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:40:00,1,1,1,PAWR,Pacific Wren,Troglodytes pacificus,S,150,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:40:00,1,1,1,WAVI,Warbling Vireo,Vireo gilvus,S,65,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:40:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,85,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:41:00,2,2,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,110,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:41:00,2,2,1,AMRO,American Robin,Turdus migratorius,C,70,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:41:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:42:00,3,3,2,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,D,70,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:42:00,3,3,1,BRCR,Brown Creeper,Certhia americana,V,30,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:44:00,5,5,1,HAWO,Hairy Woodpecker,Picoides villosus,C,80,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:44:00,5,5,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,90,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:44:00,5,5,1,WETA,Western Tanager,Piranga ludoviciana,S,60,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:46:00,7,7,2,AMRO,American Robin,Turdus migratorius,V,10,
CHRISADLAM,RX,P235,235,KBO_VRPC_4,2,6/27/19,6:40:00,6:50:00,6:46:00,7,7,1,NOFL,Northern Flicker,Colaptes auratus,C,110,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,WAVI,Warbling Vireo,Vireo gilvus,S,45,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,60,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,85,O
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,55,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,75,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,60,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,70,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:40:00,1,1,1,GCKI,Golden-crowned Kinglet,Regulus satrapa,S,80,O
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:42:00,3,3,2,CAVI,Cassin's Vireo,Vireo cassinii,V,85,O
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:42:00,3,3,1,HAFL,Hammond's Flycatcher,Empidonax hammondii,V,20,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:42:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,O
CHRISADLAM,RX,P236,236,KBO_VRPC_4,1,6/25/19,8:40:00,8:50:00,8:45:00,6,6,1,SPTO,Spotted Towhee,Pipilo maculatus,S,55,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,70,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,WAVI,Warbling Vireo,Vireo gilvus,S,90,O
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,90,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,BRCR,Brown Creeper,Certhia americana,C,20,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,CORA,Common Raven,Corvus corax,S,120,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:25:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,80,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:28:00,4,4,2,BUSH,Bushtit,Psaltriparus minimus,C,20,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:28:00,4,4,1,CAFI,Cassin's Finch,Haemorhous cassinii,F,85,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:29:00,5,5,1,SPTO,Spotted Towhee,Pipilo maculatus,S,40,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:29:00,5,5,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,10,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:29:00,5,5,1,WETA,Western Tanager,Piranga ludoviciana,S,90,O
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:29:00,5,5,1,STJA,Steller's Jay,Cyanocitta stelleri,C,120,O
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:32:00,8,8,2,HEWA,Hermit Warbler,Setophaga occidentalis,V,20,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:32:00,8,8,1,FOSP,Fox Sparrow,Passerella iliaca,S,40,
CHRISADLAM,RX,P236,236,KBO_VRPC_4,2,6/27/19,8:25:00,8:35:00,8:34:00,10,10,1,NOFL,Northern Flicker,Colaptes auratus,S,150,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:24:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:24:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,85,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:24:00,1,1,1,HOWR,House Wren,Troglodytes aedon,C,40,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:24:00,1,1,1,BHCO,Brown-headed Cowbird,Molothrus ater,S,65,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:25:00,2,2,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,90,
CHRISADLAM,MULT,P237,237,KBO_VRPC_4,1,6/21/19,6:24:00,6:34:00,6:25:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,65,
