"","site_id","V1","fire","sev","fire_yr","tsf","tsf_cat","tree_cov","shrub_cov","herb_cov","bare_cov","slope","aspect","mo","day","yr","dist_to_edge","notes","elev","lon","lat","lat_rad","slope_rad","aspect_rad","folded_aspect","fold_asp_rad","heat_load","tsf_index","taxon","number"
"507","34",0,"butler","h",2013,5,"1",30,80,25,1,40,120,6,14,2018,50,"",493,-123.325018,41.24914301,0.719933359,0.698131701,2.094395102,75,1.308996939,0.641112386,"3.205561928","Odonata",0
"508","36",0,"butler","h",2013,5,"1",20,20,80,5,40,25,6,12,2018,50,"",494,-123.322626,41.252651,0.719994585,0.698131701,0.436332313,20,0.34906585,0.430130877,"2.150654387","Odonata",0
"509","37",0,"unburnt","u",NA,NA,"4",65,40,5,35,20,250,7,8,2018,500,"",421,-123.519883,41.53920396,0.724995878,0.34906585,4.36332313,155,2.705260341,1.012270951,"#VALUE!","Odonata",0
"510","38",0,"unburnt","u",NA,NA,"4",95,20,5,75,30,145,7,8,2018,500,"",604,-123.507985,41.54229596,0.725049843,0.523598776,2.530727415,100,1.745329252,0.839596519,"#VALUE!","Odonata",0
"511","40",0,"stanza","h",2002,16,"2",25,90,15,10,30,250,6,26,2018,50,"Cone leaked and empty 5 identical lepidoptera captured only 2 kept",662,-123.336812,41.67005503,0.72727966,0.523598776,4.36332313,155,2.705260341,1.014968034,"16.23948854","Odonata",0
"512","41",0,"stanza","l",2002,16,"2",95,15,10,80,42,245,6,28,2018,50,"",263,-123.346275,41.67832696,0.727424032,0.733038286,4.276056667,160,2.792526803,1.003341099,"16.05345759","Odonata",0
"513","42",0,"king_titus","h",1987,31,"3",85,20,10,80,40,87,7,3,2018,100,"",1014,-123.370817,41.66455097,0.727183596,0.698131701,1.518436449,42,0.733038286,0.487401184,"15.10943669","Odonata",0
"514","43",0,"king_titus","l",1987,31,"3",90,15,7,70,25,90,7,3,2018,75,"",1123,-123.376841,41.66330801,0.727161902,0.436332313,1.570796327,45,0.785398163,0.68696993,"21.29606784","Odonata",0
"515","44",0,"king_titus","l",1987,31,"3",70,60,30,15,30,110,7,1,2018,70,"",1148,-123.380405,41.65820796,0.727072889,0.523598776,1.919862177,65,1.134464014,0.694808177,"21.53905348","Odonata",0
"516","46",0,"king_titus","h",1987,31,"3",75,40,10,25,40,112,7,1,2018,100,"see note about plants on bird survey form",1002,-123.371474,41.66806499,0.727244927,0.698131701,1.954768762,67,1.169370599,0.596556265,"18.49324421","Odonata",0
"517","47",0,"stanza","h",2002,16,"2",30,80,90,10,10,230,6,28,2018,50,"",632,-123.340337,41.67276599,0.727326975,0.174532925,4.01425728,175,3.054326191,0.994120819,"15.90593311","Odonata",0
"518","49",0,"happy_camp","l",2014,4,"1",75,35,15,80,50,320,6,29,2018,75,"",507,-123.354389,41.75510896,0.728764131,0.872664626,5.585053606,85,1.483529864,0.59428135,"2.377125401","Odonata",0
"519","51",0,"happy_camp","h",2014,4,"1",0,65,15,15,30,290,6,29,2018,150,"",655,-123.3423767,41.76002403,0.728849915,0.523598776,5.061454831,115,2.00712864,0.897552829,"3.590211317","Odonata",0
"520","52",0,"happy_camp","h",2014,4,"1",5,50,15,35,45,40,6,27,2018,50,"",687,-123.349144,41.767799,0.728985614,0.785398163,0.698131701,5,0.087266463,0.333288783,"1.333155131","Odonata",0
"521","53",0,"happy_camp","l",2014,4,"1",70,30,30,70,40,25,6,27,2018,100,"",711,-123.3518,41.76745299,0.728979575,0.698131701,0.436332313,20,0.34906585,0.425597401,"1.702389605","Odonata",0
"522","54",0,"butler","l",2013,5,"1",95,5,20,75,41,155,6,11,2018,50,"",385,-123.369848,41.29341203,0.720705999,0.715584993,2.705260341,110,1.919862177,0.820468017,"4.102340085","Odonata",0
"523","55",0,"hotelling","l",1987,31,"3",80,40,85,15,30,5,6,19,2018,120,"partial damage to flight intercept trap  cone destroyed",598,-123.280041,41.23535796,0.719692765,0.523598776,0.087266463,40,0.698131701,0.616002916,"19.0960904","Odonata",0
"524","56",0,"hotelling","h",1987,31,"3",60,70,3,40,50,132,6,19,2018,9,"",705,-123.283287,41.23075504,0.719612429,0.872664626,2.303834613,87,1.518436449,0.611316289,"18.95080497","Odonata",0
"525","57",0,"hotelling","l",1987,31,"3",70,10,20,80,35,340,6,17,2018,60,"no cone on trap and hole in net",729,-123.2851,41.23252798,0.719643372,0.610865238,5.934119457,65,1.134464014,0.645819723,"20.02041141","Odonata",0
"526","58",0,"hotelling","h",1987,31,"3",5,80,30,25,60,270,6,17,2018,200,"",869,-123.290046,41.222954,0.719476275,1.047197551,4.71238898,135,2.35619449,0.826174752,"25.61141731","Odonata",0
"527","59",0,"somes","l",2006,12,"2",75,30,1,80,35,100,6,21,2018,200,"",674,-123.422575,41.34844501,0.721666506,0.610865238,1.745329252,55,0.959931089,0.603030736,"7.236368832","Odonata",0
"528","60",0,"somes","h",2006,12,"2",35,85,1,80,30,170,6,21,2018,60,"",632,-123.419919,41.35091004,0.721709529,0.523598776,2.967059728,125,2.181661565,0.937771765,"11.25326118","Odonata",0
"529","1",0,"merrill","l",2008,10,"2",70,30,2,70,10,220,6,24,2018,50,"",416,-123.336812,41.67005503,0.72727966,0.174532925,3.839724354,175,3.054326191,0.994147054,"9.941470539","Orthoptera",0
"530","2",0,"somes","h",2006,12,"2",10,80,50,40,40,75,6,23,2018,70,"",514,-123.418551,41.358195,0.721836675,0.698131701,1.308996939,30,0.523598776,0.452027778,"5.424333333","Orthoptera",2
"531","3",0,"somes","l",2006,12,"2",65,75,1,45,13,165,6,23,2018,200,"",408,-123.410655,41.34927398,0.721680974,0.226892803,2.879793266,120,2.094395102,0.955101404,"11.46121685","Orthoptera",0
"532","4",0,"butler","h",2013,5,"1",5,75,25,1,40,110,6,13,2018,60,"",422,-123.369397,41.295392,0.720740556,0.698131701,1.919862177,65,1.134464014,0.589957513,"2.949787565","Orthoptera",2
"533","5",0,"butler","h",2013,5,"1",15,70,30,1,40,90,6,13,2018,90,"",427,-123.371652,41.288935,0.72062786,0.698131701,1.570796327,45,0.785398163,0.501872947,"2.509364733","Orthoptera",3
"534","6",0,"butler","l",2013,5,"1",60,30,35,35,10,95,6,11,2018,60,"rename 6 in swillup hs to 12",381,-123.371253,41.29147204,0.72067214,0.174532925,1.658062789,50,0.872664626,0.860617875,"4.303089374","Orthoptera",0
"535","7",0,"jake","h",2008,10,"2",20,75,40,20,37,38,6,16,2018,100,"",447,-123.350073,41.28241003,0.720513978,0.645771823,0.663225116,7,0.122173048,0.458183144,"4.581831438","Orthoptera",2
"536","8",0,"jake","l",2008,10,"2",75,20,20,60,30,250,6,16,2018,50,"",437,-123.347451,41.27985002,0.720469298,0.523598776,4.36332313,155,2.705260341,1.018624267,"10.18624267","Orthoptera",0
"537","9",0,"jake","h",2008,10,"2",20,70,6,35,50,240,6,18,2018,60,"",445,-123.348808,41.28120303,0.720492912,0.872664626,4.188790205,165,2.879793266,0.986891633,"9.868916334","Orthoptera",0
"538","10",0,"jake","l",2008,10,"2",80,20,2,75,20,240,6,18,2018,100,"",405,-123.343458,41.277602,0.720430062,0.34906585,4.188790205,165,2.879793266,1.024621711,"10.24621711","Orthoptera",0
"539","12",0,"swillup","h",2001,17,"3",45,35,1,30,42,140,7,9,2018,80,"",375,-123.5254,41.58386199,0.725775307,0.733038286,2.443460953,95,1.658062789,0.729199397,"12.39638975","Orthoptera",0
"540","13",0,"mill","l",2008,10,"2",90,20,5,90,10,120,7,6,2018,60,"",510,-123.53748,41.55467201,0.725265846,0.174532925,2.094395102,75,1.308996939,0.89021979,"8.9021979","Orthoptera",0
"541","14",0,"mill","h",2008,10,"2",35,70,5,20,10,100,7,6,2018,70,"",533,-123.539104,41.55344004,0.725244344,0.174532925,1.745329252,55,0.959931089,0.86388699,"8.6388699","Orthoptera",0
"542","15",0,"swillup","l",2001,17,"3",65,45,3,38,30,165,7,9,2018,75,"",345,-123.522799,41.58507099,0.725796408,0.523598776,2.879793266,120,2.094395102,0.917845974,"15.60338156","Orthoptera",0
"543","16",0,"swillup","h",2001,17,"3",15,75,1,5,45,150,7,7,2018,60,"",464,-123.526083,41.585014,0.725795414,0.785398163,2.617993878,105,1.832595715,0.762571621,"12.96371755","Orthoptera",0
"544","17",0,"swillup","l",2001,17,"3",85,5,1,95,35,224,7,7,2018,60,"",403,-123.528202,41.583044,0.725761031,0.610865238,3.909537524,179,3.124139361,1.035886156,"17.61006465","Orthoptera",1
"545","18",0,"panther","h",2008,10,"2",5,90,20,10,43,45,7,4,2018,500,"",1047,-123.293437,41.65442303,0.72700683,0.750491578,0.785398163,0,0,0.362960048,"3.629600477","Orthoptera",4
"546","19",0,"panther","h",2008,10,"2",5,90,20,10,25,118,7,4,2018,300,"patial damage to cone",1196,-123.282948,41.66144203,0.727129335,0.436332313,2.059488517,73,1.274090354,0.771470165,"7.714701646","Orthoptera",1
"547","20",0,"happy_camp","l",2014,4,"1",60,45,15,60,25,238,7,2,2018,100,"",1043,-123.271858,41.649745,0.726925183,0.436332313,4.15388362,167,2.914699851,1.029619999,"4.118479997","Orthoptera",1
"548","21",0,"panther","h",2008,10,"2",30,75,20,20,40,290,7,2,2018,300,"",972,-123.283257,41.65507204,0.727018157,0.698131701,5.061454831,115,2.00712864,0.848665771,"8.486657708","Orthoptera",0
"549","25",0,"stanza","l",2002,16,"2",65,70,70,15,30,230,6,26,2018,50,"",651,-123.333298,41.66826298,0.727248383,0.523598776,4.01425728,175,3.054326191,1.03664762,"16.58636191","Orthoptera",0
"550","27",0,"unburnt","u",NA,NA,"4",90,50,10,20,30,260,6,22,2018,200,"",439,-123.485629,41.38877696,0.722370431,0.523598776,4.537856055,145,2.530727415,0.996601229,"#VALUE!","Orthoptera",3
"551","28",0,"merrill","h",2008,10,"2",30,80,10,30,40,115,6,22,2018,50,"",241,-123.453721,41.37695102,0.72216403,0.698131701,2.00712864,70,1.221730476,0.614212128,"6.142121277","Orthoptera",0
"552","30",0,"unburnt","u",NA,NA,"4",70,40,10,40,25,100,6,24,2018,70,"",419,-123.478017,41.39065803,0.722403262,0.436332313,1.745329252,55,0.959931089,0.716775707,"#VALUE!","Orthoptera",1
"553","32",0,"unburnt","u",NA,NA,"4",85,60,70,30,35,265,6,12,2018,100,"",571,-123.325811,41.24497402,0.719860597,0.610865238,4.625122518,140,2.443460953,0.974328842,"#VALUE!","Orthoptera",3
"554","33",0,"unburnt","u",NA,NA,"4",90,30,65,35,28,330,6,14,2018,100,"",673,-123.319813,41.244612,0.719854278,0.488692191,5.759586532,75,1.308996939,0.756191949,"#VALUE!","Orthoptera",1
"555","34",0,"butler","h",2013,5,"1",30,80,25,1,40,120,6,14,2018,50,"",493,-123.325018,41.24914301,0.719933359,0.698131701,2.094395102,75,1.308996939,0.641112386,"3.205561928","Orthoptera",16
"556","36",0,"butler","h",2013,5,"1",20,20,80,5,40,25,6,12,2018,50,"",494,-123.322626,41.252651,0.719994585,0.698131701,0.436332313,20,0.34906585,0.430130877,"2.150654387","Orthoptera",3
"557","37",0,"unburnt","u",NA,NA,"4",65,40,5,35,20,250,7,8,2018,500,"",421,-123.519883,41.53920396,0.724995878,0.34906585,4.36332313,155,2.705260341,1.012270951,"#VALUE!","Orthoptera",0
"558","38",0,"unburnt","u",NA,NA,"4",95,20,5,75,30,145,7,8,2018,500,"",604,-123.507985,41.54229596,0.725049843,0.523598776,2.530727415,100,1.745329252,0.839596519,"#VALUE!","Orthoptera",0
"559","40",0,"stanza","h",2002,16,"2",25,90,15,10,30,250,6,26,2018,50,"Cone leaked and empty 5 identical lepidoptera captured only 2 kept",662,-123.336812,41.67005503,0.72727966,0.523598776,4.36332313,155,2.705260341,1.014968034,"16.23948854","Orthoptera",1
"560","41",0,"stanza","l",2002,16,"2",95,15,10,80,42,245,6,28,2018,50,"",263,-123.346275,41.67832696,0.727424032,0.733038286,4.276056667,160,2.792526803,1.003341099,"16.05345759","Orthoptera",1
"561","42",0,"king_titus","h",1987,31,"3",85,20,10,80,40,87,7,3,2018,100,"",1014,-123.370817,41.66455097,0.727183596,0.698131701,1.518436449,42,0.733038286,0.487401184,"15.10943669","Orthoptera",2
"562","43",0,"king_titus","l",1987,31,"3",90,15,7,70,25,90,7,3,2018,75,"",1123,-123.376841,41.66330801,0.727161902,0.436332313,1.570796327,45,0.785398163,0.68696993,"21.29606784","Orthoptera",0
"563","44",0,"king_titus","l",1987,31,"3",70,60,30,15,30,110,7,1,2018,70,"",1148,-123.380405,41.65820796,0.727072889,0.523598776,1.919862177,65,1.134464014,0.694808177,"21.53905348","Orthoptera",0
"564","46",0,"king_titus","h",1987,31,"3",75,40,10,25,40,112,7,1,2018,100,"see note about plants on bird survey form",1002,-123.371474,41.66806499,0.727244927,0.698131701,1.954768762,67,1.169370599,0.596556265,"18.49324421","Orthoptera",7
"565","47",0,"stanza","h",2002,16,"2",30,80,90,10,10,230,6,28,2018,50,"",632,-123.340337,41.67276599,0.727326975,0.174532925,4.01425728,175,3.054326191,0.994120819,"15.90593311","Orthoptera",0
"566","49",0,"happy_camp","l",2014,4,"1",75,35,15,80,50,320,6,29,2018,75,"",507,-123.354389,41.75510896,0.728764131,0.872664626,5.585053606,85,1.483529864,0.59428135,"2.377125401","Orthoptera",1
"567","51",0,"happy_camp","h",2014,4,"1",0,65,15,15,30,290,6,29,2018,150,"",655,-123.3423767,41.76002403,0.728849915,0.523598776,5.061454831,115,2.00712864,0.897552829,"3.590211317","Orthoptera",1
"568","52",0,"happy_camp","h",2014,4,"1",5,50,15,35,45,40,6,27,2018,50,"",687,-123.349144,41.767799,0.728985614,0.785398163,0.698131701,5,0.087266463,0.333288783,"1.333155131","Orthoptera",0
"569","53",0,"happy_camp","l",2014,4,"1",70,30,30,70,40,25,6,27,2018,100,"",711,-123.3518,41.76745299,0.728979575,0.698131701,0.436332313,20,0.34906585,0.425597401,"1.702389605","Orthoptera",1
"570","54",0,"butler","l",2013,5,"1",95,5,20,75,41,155,6,11,2018,50,"",385,-123.369848,41.29341203,0.720705999,0.715584993,2.705260341,110,1.919862177,0.820468017,"4.102340085","Orthoptera",0
"571","55",0,"hotelling","l",1987,31,"3",80,40,85,15,30,5,6,19,2018,120,"partial damage to flight intercept trap  cone destroyed",598,-123.280041,41.23535796,0.719692765,0.523598776,0.087266463,40,0.698131701,0.616002916,"19.0960904","Orthoptera",0
"572","56",0,"hotelling","h",1987,31,"3",60,70,3,40,50,132,6,19,2018,9,"",705,-123.283287,41.23075504,0.719612429,0.872664626,2.303834613,87,1.518436449,0.611316289,"18.95080497","Orthoptera",1
"573","57",0,"hotelling","l",1987,31,"3",70,10,20,80,35,340,6,17,2018,60,"no cone on trap and hole in net",729,-123.2851,41.23252798,0.719643372,0.610865238,5.934119457,65,1.134464014,0.645819723,"20.02041141","Orthoptera",1
"574","58",0,"hotelling","h",1987,31,"3",5,80,30,25,60,270,6,17,2018,200,"",869,-123.290046,41.222954,0.719476275,1.047197551,4.71238898,135,2.35619449,0.826174752,"25.61141731","Orthoptera",0
"575","59",0,"somes","l",2006,12,"2",75,30,1,80,35,100,6,21,2018,200,"",674,-123.422575,41.34844501,0.721666506,0.610865238,1.745329252,55,0.959931089,0.603030736,"7.236368832","Orthoptera",0
"576","60",0,"somes","h",2006,12,"2",35,85,1,80,30,170,6,21,2018,60,"",632,-123.419919,41.35091004,0.721709529,0.523598776,2.967059728,125,2.181661565,0.937771765,"11.25326118","Orthoptera",0
"577","1",0,"merrill","l",2008,10,"2",70,30,2,70,10,220,6,24,2018,50,"",416,-123.336812,41.67005503,0.72727966,0.174532925,3.839724354,175,3.054326191,0.994147054,"9.941470539","Parasitica",13
"578","2",0,"somes","h",2006,12,"2",10,80,50,40,40,75,6,23,2018,70,"",514,-123.418551,41.358195,0.721836675,0.698131701,1.308996939,30,0.523598776,0.452027778,"5.424333333","Parasitica",3
"579","3",0,"somes","l",2006,12,"2",65,75,1,45,13,165,6,23,2018,200,"",408,-123.410655,41.34927398,0.721680974,0.226892803,2.879793266,120,2.094395102,0.955101404,"11.46121685","Parasitica",1
"580","4",0,"butler","h",2013,5,"1",5,75,25,1,40,110,6,13,2018,60,"",422,-123.369397,41.295392,0.720740556,0.698131701,1.919862177,65,1.134464014,0.589957513,"2.949787565","Parasitica",5
"581","5",0,"butler","h",2013,5,"1",15,70,30,1,40,90,6,13,2018,90,"",427,-123.371652,41.288935,0.72062786,0.698131701,1.570796327,45,0.785398163,0.501872947,"2.509364733","Parasitica",1
"582","6",0,"butler","l",2013,5,"1",60,30,35,35,10,95,6,11,2018,60,"rename 6 in swillup hs to 12",381,-123.371253,41.29147204,0.72067214,0.174532925,1.658062789,50,0.872664626,0.860617875,"4.303089374","Parasitica",0
"583","7",0,"jake","h",2008,10,"2",20,75,40,20,37,38,6,16,2018,100,"",447,-123.350073,41.28241003,0.720513978,0.645771823,0.663225116,7,0.122173048,0.458183144,"4.581831438","Parasitica",9
"584","8",0,"jake","l",2008,10,"2",75,20,20,60,30,250,6,16,2018,50,"",437,-123.347451,41.27985002,0.720469298,0.523598776,4.36332313,155,2.705260341,1.018624267,"10.18624267","Parasitica",5
"585","9",0,"jake","h",2008,10,"2",20,70,6,35,50,240,6,18,2018,60,"",445,-123.348808,41.28120303,0.720492912,0.872664626,4.188790205,165,2.879793266,0.986891633,"9.868916334","Parasitica",7
"586","10",0,"jake","l",2008,10,"2",80,20,2,75,20,240,6,18,2018,100,"",405,-123.343458,41.277602,0.720430062,0.34906585,4.188790205,165,2.879793266,1.024621711,"10.24621711","Parasitica",4
"587","12",0,"swillup","h",2001,17,"3",45,35,1,30,42,140,7,9,2018,80,"",375,-123.5254,41.58386199,0.725775307,0.733038286,2.443460953,95,1.658062789,0.729199397,"12.39638975","Parasitica",2
"588","13",0,"mill","l",2008,10,"2",90,20,5,90,10,120,7,6,2018,60,"",510,-123.53748,41.55467201,0.725265846,0.174532925,2.094395102,75,1.308996939,0.89021979,"8.9021979","Parasitica",2
"589","14",0,"mill","h",2008,10,"2",35,70,5,20,10,100,7,6,2018,70,"",533,-123.539104,41.55344004,0.725244344,0.174532925,1.745329252,55,0.959931089,0.86388699,"8.6388699","Parasitica",3
"590","15",0,"swillup","l",2001,17,"3",65,45,3,38,30,165,7,9,2018,75,"",345,-123.522799,41.58507099,0.725796408,0.523598776,2.879793266,120,2.094395102,0.917845974,"15.60338156","Parasitica",2
"591","16",0,"swillup","h",2001,17,"3",15,75,1,5,45,150,7,7,2018,60,"",464,-123.526083,41.585014,0.725795414,0.785398163,2.617993878,105,1.832595715,0.762571621,"12.96371755","Parasitica",1
"592","17",0,"swillup","l",2001,17,"3",85,5,1,95,35,224,7,7,2018,60,"",403,-123.528202,41.583044,0.725761031,0.610865238,3.909537524,179,3.124139361,1.035886156,"17.61006465","Parasitica",2
"593","18",0,"panther","h",2008,10,"2",5,90,20,10,43,45,7,4,2018,500,"",1047,-123.293437,41.65442303,0.72700683,0.750491578,0.785398163,0,0,0.362960048,"3.629600477","Parasitica",30
"594","19",0,"panther","h",2008,10,"2",5,90,20,10,25,118,7,4,2018,300,"patial damage to cone",1196,-123.282948,41.66144203,0.727129335,0.436332313,2.059488517,73,1.274090354,0.771470165,"7.714701646","Parasitica",29
"595","20",0,"happy_camp","l",2014,4,"1",60,45,15,60,25,238,7,2,2018,100,"",1043,-123.271858,41.649745,0.726925183,0.436332313,4.15388362,167,2.914699851,1.029619999,"4.118479997","Parasitica",0
"596","21",0,"panther","h",2008,10,"2",30,75,20,20,40,290,7,2,2018,300,"",972,-123.283257,41.65507204,0.727018157,0.698131701,5.061454831,115,2.00712864,0.848665771,"8.486657708","Parasitica",5
"597","25",0,"stanza","l",2002,16,"2",65,70,70,15,30,230,6,26,2018,50,"",651,-123.333298,41.66826298,0.727248383,0.523598776,4.01425728,175,3.054326191,1.03664762,"16.58636191","Parasitica",3
"598","27",0,"unburnt","u",NA,NA,"4",90,50,10,20,30,260,6,22,2018,200,"",439,-123.485629,41.38877696,0.722370431,0.523598776,4.537856055,145,2.530727415,0.996601229,"#VALUE!","Parasitica",0
"599","28",0,"merrill","h",2008,10,"2",30,80,10,30,40,115,6,22,2018,50,"",241,-123.453721,41.37695102,0.72216403,0.698131701,2.00712864,70,1.221730476,0.614212128,"6.142121277","Parasitica",3
"600","30",0,"unburnt","u",NA,NA,"4",70,40,10,40,25,100,6,24,2018,70,"",419,-123.478017,41.39065803,0.722403262,0.436332313,1.745329252,55,0.959931089,0.716775707,"#VALUE!","Parasitica",4
"601","32",0,"unburnt","u",NA,NA,"4",85,60,70,30,35,265,6,12,2018,100,"",571,-123.325811,41.24497402,0.719860597,0.610865238,4.625122518,140,2.443460953,0.974328842,"#VALUE!","Parasitica",1
"602","33",0,"unburnt","u",NA,NA,"4",90,30,65,35,28,330,6,14,2018,100,"",673,-123.319813,41.244612,0.719854278,0.488692191,5.759586532,75,1.308996939,0.756191949,"#VALUE!","Parasitica",4
"603","34",0,"butler","h",2013,5,"1",30,80,25,1,40,120,6,14,2018,50,"",493,-123.325018,41.24914301,0.719933359,0.698131701,2.094395102,75,1.308996939,0.641112386,"3.205561928","Parasitica",6
"604","36",0,"butler","h",2013,5,"1",20,20,80,5,40,25,6,12,2018,50,"",494,-123.322626,41.252651,0.719994585,0.698131701,0.436332313,20,0.34906585,0.430130877,"2.150654387","Parasitica",0
"605","37",0,"unburnt","u",NA,NA,"4",65,40,5,35,20,250,7,8,2018,500,"",421,-123.519883,41.53920396,0.724995878,0.34906585,4.36332313,155,2.705260341,1.012270951,"#VALUE!","Parasitica",2
"606","38",0,"unburnt","u",NA,NA,"4",95,20,5,75,30,145,7,8,2018,500,"",604,-123.507985,41.54229596,0.725049843,0.523598776,2.530727415,100,1.745329252,0.839596519,"#VALUE!","Parasitica",3
"607","40",0,"stanza","h",2002,16,"2",25,90,15,10,30,250,6,26,2018,50,"Cone leaked and empty 5 identical lepidoptera captured only 2 kept",662,-123.336812,41.67005503,0.72727966,0.523598776,4.36332313,155,2.705260341,1.014968034,"16.23948854","Parasitica",0
"608","41",0,"stanza","l",2002,16,"2",95,15,10,80,42,245,6,28,2018,50,"",263,-123.346275,41.67832696,0.727424032,0.733038286,4.276056667,160,2.792526803,1.003341099,"16.05345759","Parasitica",2
"609","42",0,"king_titus","h",1987,31,"3",85,20,10,80,40,87,7,3,2018,100,"",1014,-123.370817,41.66455097,0.727183596,0.698131701,1.518436449,42,0.733038286,0.487401184,"15.10943669","Parasitica",5
"610","43",0,"king_titus","l",1987,31,"3",90,15,7,70,25,90,7,3,2018,75,"",1123,-123.376841,41.66330801,0.727161902,0.436332313,1.570796327,45,0.785398163,0.68696993,"21.29606784","Parasitica",4
"611","44",0,"king_titus","l",1987,31,"3",70,60,30,15,30,110,7,1,2018,70,"",1148,-123.380405,41.65820796,0.727072889,0.523598776,1.919862177,65,1.134464014,0.694808177,"21.53905348","Parasitica",2
"612","46",0,"king_titus","h",1987,31,"3",75,40,10,25,40,112,7,1,2018,100,"see note about plants on bird survey form",1002,-123.371474,41.66806499,0.727244927,0.698131701,1.954768762,67,1.169370599,0.596556265,"18.49324421","Parasitica",1
"613","47",0,"stanza","h",2002,16,"2",30,80,90,10,10,230,6,28,2018,50,"",632,-123.340337,41.67276599,0.727326975,0.174532925,4.01425728,175,3.054326191,0.994120819,"15.90593311","Parasitica",4
"614","49",0,"happy_camp","l",2014,4,"1",75,35,15,80,50,320,6,29,2018,75,"",507,-123.354389,41.75510896,0.728764131,0.872664626,5.585053606,85,1.483529864,0.59428135,"2.377125401","Parasitica",0
"615","51",0,"happy_camp","h",2014,4,"1",0,65,15,15,30,290,6,29,2018,150,"",655,-123.3423767,41.76002403,0.728849915,0.523598776,5.061454831,115,2.00712864,0.897552829,"3.590211317","Parasitica",4
"616","52",0,"happy_camp","h",2014,4,"1",5,50,15,35,45,40,6,27,2018,50,"",687,-123.349144,41.767799,0.728985614,0.785398163,0.698131701,5,0.087266463,0.333288783,"1.333155131","Parasitica",1
"617","53",0,"happy_camp","l",2014,4,"1",70,30,30,70,40,25,6,27,2018,100,"",711,-123.3518,41.76745299,0.728979575,0.698131701,0.436332313,20,0.34906585,0.425597401,"1.702389605","Parasitica",6
"618","54",0,"butler","l",2013,5,"1",95,5,20,75,41,155,6,11,2018,50,"",385,-123.369848,41.29341203,0.720705999,0.715584993,2.705260341,110,1.919862177,0.820468017,"4.102340085","Parasitica",2
"619","55",0,"hotelling","l",1987,31,"3",80,40,85,15,30,5,6,19,2018,120,"partial damage to flight intercept trap  cone destroyed",598,-123.280041,41.23535796,0.719692765,0.523598776,0.087266463,40,0.698131701,0.616002916,"19.0960904","Parasitica",2
"620","56",0,"hotelling","h",1987,31,"3",60,70,3,40,50,132,6,19,2018,9,"",705,-123.283287,41.23075504,0.719612429,0.872664626,2.303834613,87,1.518436449,0.611316289,"18.95080497","Parasitica",11
"621","57",0,"hotelling","l",1987,31,"3",70,10,20,80,35,340,6,17,2018,60,"no cone on trap and hole in net",729,-123.2851,41.23252798,0.719643372,0.610865238,5.934119457,65,1.134464014,0.645819723,"20.02041141","Parasitica",5
"622","58",0,"hotelling","h",1987,31,"3",5,80,30,25,60,270,6,17,2018,200,"",869,-123.290046,41.222954,0.719476275,1.047197551,4.71238898,135,2.35619449,0.826174752,"25.61141731","Parasitica",1
"623","59",0,"somes","l",2006,12,"2",75,30,1,80,35,100,6,21,2018,200,"",674,-123.422575,41.34844501,0.721666506,0.610865238,1.745329252,55,0.959931089,0.603030736,"7.236368832","Parasitica",3
"624","60",0,"somes","h",2006,12,"2",35,85,1,80,30,170,6,21,2018,60,"",632,-123.419919,41.35091004,0.721709529,0.523598776,2.967059728,125,2.181661565,0.937771765,"11.25326118","Parasitica",4
"625","1",0,"merrill","l",2008,10,"2",70,30,2,70,10,220,6,24,2018,50,"",416,-123.336812,41.67005503,0.72727966,0.174532925,3.839724354,175,3.054326191,0.994147054,"9.941470539","Psocoptera",0
"626","2",0,"somes","h",2006,12,"2",10,80,50,40,40,75,6,23,2018,70,"",514,-123.418551,41.358195,0.721836675,0.698131701,1.308996939,30,0.523598776,0.452027778,"5.424333333","Psocoptera",0
"627","3",0,"somes","l",2006,12,"2",65,75,1,45,13,165,6,23,2018,200,"",408,-123.410655,41.34927398,0.721680974,0.226892803,2.879793266,120,2.094395102,0.955101404,"11.46121685","Psocoptera",6
"628","4",0,"butler","h",2013,5,"1",5,75,25,1,40,110,6,13,2018,60,"",422,-123.369397,41.295392,0.720740556,0.698131701,1.919862177,65,1.134464014,0.589957513,"2.949787565","Psocoptera",0
"629","5",0,"butler","h",2013,5,"1",15,70,30,1,40,90,6,13,2018,90,"",427,-123.371652,41.288935,0.72062786,0.698131701,1.570796327,45,0.785398163,0.501872947,"2.509364733","Psocoptera",1
"630","6",0,"butler","l",2013,5,"1",60,30,35,35,10,95,6,11,2018,60,"rename 6 in swillup hs to 12",381,-123.371253,41.29147204,0.72067214,0.174532925,1.658062789,50,0.872664626,0.860617875,"4.303089374","Psocoptera",2
"631","7",0,"jake","h",2008,10,"2",20,75,40,20,37,38,6,16,2018,100,"",447,-123.350073,41.28241003,0.720513978,0.645771823,0.663225116,7,0.122173048,0.458183144,"4.581831438","Psocoptera",5
"632","8",0,"jake","l",2008,10,"2",75,20,20,60,30,250,6,16,2018,50,"",437,-123.347451,41.27985002,0.720469298,0.523598776,4.36332313,155,2.705260341,1.018624267,"10.18624267","Psocoptera",0
"633","9",0,"jake","h",2008,10,"2",20,70,6,35,50,240,6,18,2018,60,"",445,-123.348808,41.28120303,0.720492912,0.872664626,4.188790205,165,2.879793266,0.986891633,"9.868916334","Psocoptera",0
