sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodopila;Rhodopila globiformis;	2	0	0	0	0	0	0	0	0	15	2	1	0	3	3	1	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodovastum;Rhodovastum atsumiense;	0	0	0	0	0	0	1	0	0	2	0	0	0	0	4	1	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;;	0	1	0	0	0	1	2	0	1	1	0	0	5	0	0	0	0	5
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Siccirubricoccus;Siccirubricoccus deserti;	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	1	0	6
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;;;	0	0	0	0	0	1	1	1	0	6	3	4	0	1	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA;Rhodospirillales bacterium enrichment culture clone CTBE CDB1001B08;	0	0	0	1	0	1	2	2	7	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;Reyranella;;	0	0	0	1	1	0	0	2	2	1	2	0	1	0	2	2	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;Reyranella;Reyranella graminifolii;	0	0	0	0	0	0	0	1	3	1	0	2	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Aliidongia;Aliidongia dinghuensis;	0	0	3	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum;Azospirillum sp. T2-YC6788;	6	0	1	0	0	0	0	0	0	12	1	9	0	7	3	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dongia;;	17	0	0	0	1	3	0	2	0	44	8	11	2	9	6	3	2	4
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dongia;Dongia sp.;	0	2	0	3	2	6	7	4	0	5	0	4	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dongia;Dongia sp. CB 286422;	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Inquilinus;;	0	0	0	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;;	2	9	17	5	3	8	6	16	15	11	2	6	0	0	5	2	0	4
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;Rhodospirillaceae bacterium;	0	0	10	0	1	0	0	1	7	8	0	6	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;NA;Rhodospirillaceae bacterium IA_FO_10;	0	0	2	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;;	0	1	2	1	1	10	1	1	0	0	3	0	22	0	0	7	0	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Thalassobaculum;Thalassobaculum fulvum;	0	0	0	0	0	1	0	0	2	1	0	1	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Tistlia;Tistlia consotensis;	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;;	0	2	0	0	3	1	3	5	3	0	0	0	1	0	0	1	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter sp. CB 286495;	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter sp. R88(2010);	0	2	1	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;NA;;	0	0	2	0	0	0	0	1	3	0	2	0	2	0	2	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;NA;;;	0	0	1	2	2	2	3	0	0	1	0	0	5	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Hephaestia;Hephaestia sp. DUSK 48;	0	0	0	0	4	0	1	0	0	0	0	0	5	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;;	6	1	1	0	1	1	3	2	5	172	73	9	96	27	21	42	30	68
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;Sphingomonadaceae bacterium 417;	0	0	0	0	0	1	0	0	0	1	3	0	1	1	0	2	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;Sphingomonadaceae bacterium Gsoil 690;	1	0	0	0	0	13	7	0	0	38	11	0	33	22	4	20	9	32
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;;	0	0	0	3	1	9	8	8	7	0	1	0	4	2	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium sp. LP3.2;	0	0	2	3	3	21	81	29	9	0	0	1	2	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;;	0	0	0	1	0	2	2	1	0	0	0	0	0	0	0	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp.;	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;;	18	0	0	0	0	1	1	0	0	89	49	29	20	38	45	45	18	30
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas crusticola;	0	0	4	3	6	14	8	1	4	0	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas daechungensis;	0	0	0	0	2	6	3	1	0	0	1	0	0	0	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp.;	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. AB23C7;	0	5	30	0	1	0	0	0	10	1	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CB 286425;	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CB 286429;	0	5	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. I15B-00863;	0	1	3	0	1	0	0	0	1	0	1	0	0	3	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. TES7;	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. YJ09;	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;;	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingosinicella;;	0	0	2	1	5	0	0	0	1	0	6	0	2	0	1	0	1	16
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingosinicella;Sphingosinicella sp.;	4	0	1	0	0	0	0	0	1	44	8	4	0	9	11	9	3	9
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Derxia;;	1	14	100	5	20	17	63	20	133	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Derxia;Derxia gummosa;	1	0	2	0	0	0	0	0	1	5	0	2	0	0	0	1	1	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Derxia;Derxia lacustris;	0	4	132	0	160	0	5	8	20	2	0	1	0	0	0	1	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;NA;;	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;;	21	0	0	0	0	0	0	0	0	47	94	371	0	24	57	29	30	16
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. M1Ju15;	0	1	4	0	0	1	0	0	1	0	0	0	0	0	5	0	1	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;;	0	0	2	0	0	2	0	1	0	0	3	0	0	0	0	1	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;Lautropia sp. CB 286320;	0	25	52	29	103	24	69	27	40	0	0	0	2	0	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;NA;;	1	0	2	0	0	0	0	0	0	43	28	111	5	12	97	15	9	20
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea sp.;	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia diazotrophica;	1	6	0	2	0	5	0	0	2	12	0	1	0	10	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Quisquiliibacterium;Quisquiliibacterium transsilvanicum;	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia sp. enrichment culture;	0	0	0	0	0	0	0	0	0	6	2	7	0	0	3	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;;	1	0	1	0	0	0	0	0	1	0	0	0	5	0	3	1	0	7
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;;	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;Caenimonas sp. TSX9-5;	0	0	2	0	0	0	0	1	0	0	0	0	5	4	0	0	0	5
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;NA;;	8	0	0	0	0	0	0	0	0	22	7	5	53	21	5	18	9	43
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;NA;Comamonadaceae bacterium CNRF18;	0	0	0	0	0	0	0	0	0	6	0	1	0	0	3	6	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;;	0	0	5	1	0	0	0	0	0	1	0	0	2	0	2	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;;	2	14	5	6	29	6	6	7	22	7	2	1	11	4	2	7	3	13
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;;	0	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;;	25	2	0	0	1	10	2	1	0	26	35	15	17	15	17	18	9	46
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;;;	39	1	0	1	1	3	0	0	1	137	47	46	51	57	72	65	20	110
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Aquabacterium;Aquabacterium sp. DNG29;	0	0	0	0	0	2	5	2	1	0	0	0	1	0	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Ideonella;;	0	4	5	19	16	269	89	29	35	0	0	0	0	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;NA;Burkholderiales bacterium LSUCC0118;	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;NA;Burkholderiales bacterium PDD-69b-30;	4	1	0	0	0	0	0	0	1	9	0	1	3	2	0	1	2	8
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;NA;Burkholderiales bacterium X4;	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	1	0	1
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Rhizobacter;;	0	3	7	6	16	80	182	24	15	1	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Thiobacter;Thiobacter sp. enrichment culture clone 35Fe79;	0	0	6	0	0	0	0	0	0	7	3	1	0	11	1	2	2	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;;	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;;	0	0	0	0	1	0	1	0	1	12	1	0	17	2	0	9	1	7
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum sp. 156;	0	0	0	1	0	0	4	2	0	0	0	0	0	0	1	1	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum sp. S20-88;	0	1	3	0	1	0	1	0	7	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;;	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	0	1
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;;	0	3	9	0	1	0	0	3	2	0	0	0	6	0	0	1	6	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;;	2	12	51	2	8	3	2	16	46	21	9	5	55	8	7	28	6	58
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia eurypsychrophila;	0	0	5	0	0	1	2	1	5	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;NA;;	2	0	0	0	0	0	0	0	1	62	9	8	68	5	10	22	4	82
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;NA;Oxalobacteraceae bacterium 9HR-5;	0	8	15	6	3	2	1	6	10	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	59	7	34	6	3	21	19	23	87	324	121	75	74	195	91	85	77	184
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin6067;	3	0	1	0	3	0	0	0	1	6	1	2	2	9	2	5	4	23
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin6095;	5	0	0	0	0	1	0	0	1	35	7	0	4	23	6	10	4	4
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Betaproteobacteria bacterium GR16-43;	0	2	4	1	3	0	0	4	13	6	2	1	1	6	2	3	0	12
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;beta proteobacterium Schreyahn_AOB_SSU_Aster_1;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;beta proteobacterium Schreyahn_AOB_SSU_Aster_10;	2	0	0	0	0	0	0	1	0	6	0	1	0	1	2	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;beta proteobacterium Schreyahn_AOB_SSU_Aster_2;	0	0	0	2	1	1	9	4	1	6	3	0	1	5	3	2	8	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;beta proteobacterium Schreyahn_AOB_SSU_Aster_4;	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;unidentified beta proteobacterium OPB37;	0	1	17	0	3	9	24	7	92	15	17	3	1	14	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;unidentified beta proteobacterium ps.6;	5	0	3	0	0	0	0	0	0	14	8	15	0	26	2	8	5	8
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;NA;;	1	0	1	1	0	0	0	0	6	0	0	2	0	0	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus Nitrotoga;;	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Candidatus Nitrotoga;Candidatus Nitrotoga arctica;	0	110	94	0	24	6	7	15	75	0	0	0	5	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;NA;;	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylophilus;;	0	52	181	7	29	7	7	35	74	0	0	0	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;NA;;	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;NA;;;	2	0	0	0	0	0	2	0	1	30	16	4	2	44	7	10	19	3
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;NA;;	0	65	247	65	126	91	193	206	256	7	0	0	4	7	1	3	1	4
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;;	0	4	19	0	4	1	3	7	6	5	0	1	2	5	2	1	5	1
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;;	1	4	11	1	15	5	5	12	10	11	10	1	19	11	6	5	8	17
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;Nitrosospira sp. 17SS;	0	0	9	0	3	0	4	3	12	5	0	0	0	6	0	0	3	3
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;NA;;;	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;NA;;	0	0	1	3	0	0	3	2	0	3	1	0	0	2	0	2	0	2
Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Uliginosibacterium;Uliginosibacterium sp. M1-21;	0	1	13	1	6	0	1	3	1	0	0	15	3	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfonatronobacter;;	0	0	0	0	0	0	0	0	1	3	8	1	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfonema;Desulfonema sp. enrichment culture clone CIBANICRA-SRB43;	0	0	2	1	1	2	7	0	0	0	2	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;Desulfosarcina sp. enrichment culture clone CIBANICRA-SRB44;	0	11	47	2	24	1	9	15	7	0	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;NA;;	3	0	0	0	0	0	0	0	0	47	62	3	0	3	1	29	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Candidatus Electrothrix;;	2	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. enrichment culture clone Jdgsrb011;	0	0	0	0	0	0	0	0	6	2	0	0	0	0	1	1	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter carbinolicus;	0	0	0	0	0	0	0	0	3	6	5	0	2	7	4	2	2	3
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;NA;;;	0	0	0	0	0	0	0	0	21	3	0	1	0	2	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;;	0	1	4	0	0	0	0	0	6	5	1	0	0	1	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter dehalogenans;	5	2	63	7	20	4	17	23	7	13	1	6	0	3	1	1	4	1
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;;	0	1	10	0	0	0	1	1	6	0	0	0	0	0	1	2	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;NA;;	0	0	2	2	0	1	0	1	9	3	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium;;	0	4	62	1	29	0	0	7	28	0	1	0	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium;Haliangium ochraceum;	2	1	0	1	1	0	0	1	0	4	1	1	0	0	1	1	2	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Kofleria;Kofleria flava;	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;NA;;	3	1	8	0	1	0	1	1	2	28	4	5	0	6	4	1	1	1
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Aggregicoccus;Aggregicoccus edonensis;	0	0	1	0	0	0	2	1	0	5	1	1	0	4	3	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Aggregicoccus;Aggregicoccus sp.;	2	0	2	0	0	0	0	0	0	1	1	2	0	3	0	1	0	5
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Corallococcus;;	0	0	0	2	1	0	4	46	0	5	2	0	3	2	3	1	3	1
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Myxococcus;;	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;NA;;	0	0	0	1	0	0	1	47	0	1	1	0	22	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;;;	5	0	0	1	0	0	1	1	0	104	19	14	17	25	26	15	9	4
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;Minicystis;Minicystis rosea;	1	0	0	0	0	1	0	1	0	1	4	0	0	0	1	2	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium AT1-01;	0	0	17	1	4	0	7	0	2	2	1	0	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium AT3-01;	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium AT3-03;	10	1	0	0	1	3	0	0	0	89	10	11	3	26	7	6	8	5
Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium SIBN-17;	2	0	1	1	0	11	8	7	3	7	7	1	2	2	6	2	2	0
